source_file,label,split
gunshot/S-210908_W_102_D_333_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_051_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_831_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_380_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_232_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_412_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_467_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_150_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_633_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_324_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_629_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_012_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_622_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_374_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_609_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_469_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_675_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_496_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_382_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_558_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_839_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_028_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_078_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_016_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_269_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_242_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_080_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_053_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_591_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_173_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_217_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_177_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_149_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_489_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_626_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_352_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_178_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_274_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_015_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_058_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_171_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_014_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_497_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_195_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_596_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_505_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_364_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_237_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_501_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_226_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_106_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_877_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_475_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_140_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_144_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_057_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_117_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_170_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_015_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_449_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_788_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_144_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_608_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_713_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_455_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_360_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_432_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_663_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_429_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_116_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_085_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_367_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_249_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_427_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_571_0001.wav,gunshot,train
gunshot/S-211103_W_101_D_051_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_769_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_283_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_514_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_158_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_151_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_834_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_778_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_094_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_267_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_111_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_198_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_094_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_537_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_563_0001.wav,gunshot,train
gunshot/S-211103_W_102_C_001_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_749_0001.wav,gunshot,train
gunshot/S-211103_W_101_D_071_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_086_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_312_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_116_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_033_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_118_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_065_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_615_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_099_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_285_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_835_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_512_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_590_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_337_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_243_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_260_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_410_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_187_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_011_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_247_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_674_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_223_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_353_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_264_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_595_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_040_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_088_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_210_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_798_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_007_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_352_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_215_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_267_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_553_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_635_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_448_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_152_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_172_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_737_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_186_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_124_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_228_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_310_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_067_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_222_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_068_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_212_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_287_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_610_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_623_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_358_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_231_0001.wav,gunshot,train
gunshot/S-211103_W_101_D_041_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_187_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_145_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_265_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_640_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_023_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_586_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_311_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_068_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_188_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_600_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_536_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_237_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_258_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_317_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_331_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_675_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_224_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_006_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_637_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_338_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_202_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_004_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_196_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_369_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_808_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_160_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_123_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_650_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_043_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_019_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_458_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_092_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_460_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_127_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_515_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_168_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_284_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_019_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_169_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_113_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_228_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_244_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_463_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_350_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_769_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_514_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_851_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_680_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_322_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_634_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_069_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_790_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_181_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_103_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_020_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_175_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_152_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_716_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_743_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_336_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_613_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_211_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_850_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_018_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_491_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_649_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_443_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_289_0001.wav,gunshot,train
gunshot/S-211028_W_102_C_201_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_040_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_715_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_302_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_526_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_160_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_308_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_118_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_111_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_125_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_464_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_699_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_114_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_672_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_085_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_086_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_472_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_521_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_838_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_253_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_442_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_105_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_007_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_633_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_038_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_764_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_219_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_659_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_046_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_797_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_288_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_776_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_218_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_640_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_344_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_313_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_445_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_005_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_815_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_272_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_304_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_740_0001.wav,gunshot,train
gunshot/S-211103_W_101_D_011_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_138_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_607_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_098_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_064_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_129_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_265_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_141_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_619_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_321_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_248_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_215_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_194_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_502_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_654_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_252_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_628_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_097_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_453_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_191_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_334_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_509_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_009_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_219_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_728_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_409_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_236_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_204_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_265_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_151_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_002_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_023_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_537_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_133_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_776_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_026_0001.wav,gunshot,train
gunshot/S-211103_W_101_D_026_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_022_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_156_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_021_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_710_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_717_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_109_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_741_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_477_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_332_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_183_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_581_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_286_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_270_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_228_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_750_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_044_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_192_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_637_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_765_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_656_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_086_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_316_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_714_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_718_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_692_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_079_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_358_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_452_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_036_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_308_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_023_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_693_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_511_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_309_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_611_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_147_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_309_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_119_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_157_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_753_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_189_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_100_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_041_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_483_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_678_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_248_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_782_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_543_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_546_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_381_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_446_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_194_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_487_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_639_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_548_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_542_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_062_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_763_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_010_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_611_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_451_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_145_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_084_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_325_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_534_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_751_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_174_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_517_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_149_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_557_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_672_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_501_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_020_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_423_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_200_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_372_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_481_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_642_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_713_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_204_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_055_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_126_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_583_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_113_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_359_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_554_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_276_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_513_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_485_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_284_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_130_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_614_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_478_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_755_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_206_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_229_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_130_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_646_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_251_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_120_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_635_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_081_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_592_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_105_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_474_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_310_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_577_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_824_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_565_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_330_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_225_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_535_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_250_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_230_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_656_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_136_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_712_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_104_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_128_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_531_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_474_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_264_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_240_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_436_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_214_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_441_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_214_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_775_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_369_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_438_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_619_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_645_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_641_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_282_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_061_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_830_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_069_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_822_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_757_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_858_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_030_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_735_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_093_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_019_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_255_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_129_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_270_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_277_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_621_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_563_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_246_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_313_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_350_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_122_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_690_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_602_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_731_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_139_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_695_0001.wav,gunshot,train
