clip,label,split,source_file,start_sample,augmented
train/siren/siren_03412.wav,siren,train,siren/S-211106_S_103_C_031_0001.wav,400000,False
train/background/background_01295.wav,background,train,siren/S-211106_S_103_C_031_0001.wav,64000,False
train/background/background_01296.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_232.wav,0,False
train/siren/siren_03413.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_368.wav,0,False
train/siren/siren_03414.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,16000,False
train/siren/siren_03415.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,32000,False
train/siren/siren_03416.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,48000,False
train/siren/siren_03417.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,64000,False
train/siren/siren_03418.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,80000,False
train/siren/siren_03419.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,96000,False
train/siren/siren_03420.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,112000,False
train/siren/siren_03421.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,128000,False
train/siren/siren_03422.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,176000,False
train/siren/siren_03423.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,208000,False
train/siren/siren_03424.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,240000,False
train/siren/siren_03425.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,256000,False
train/siren/siren_03426.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,288000,False
train/siren/siren_03427.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,304000,False
train/siren/siren_03428.wav,siren,train,siren/S-211106_S_102_C_020_0001.wav,320000,False
train/background/background_01297.wav,background,train,siren/S-211106_S_102_C_020_0001.wav,144000,False
train/siren/siren_03429.wav,siren,train,siren/S-211014_S_103_C_214_0001.wav,0,False
train/siren/siren_03430.wav,siren,train,siren/S-211014_S_103_C_214_0001.wav,16000,False
train/siren/siren_03431.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_81.wav,0,False
train/siren/siren_03432.wav,siren,train,siren/S-211007_S_101_D_001_0001.wav,0,False
train/siren/siren_03433.wav,siren,train,siren/S-211007_S_101_D_001_0001.wav,16000,False
train/siren/siren_03434.wav,siren,train,siren/S-211007_S_101_D_001_0001.wav,32000,False
train/siren/siren_03435.wav,siren,train,siren/S-211007_S_101_D_001_0001.wav,48000,False
train/siren/siren_03436.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_412.wav,0,False
train/background/background_01298.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_443.wav,0,False
train/siren/siren_03437.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,0,False
train/siren/siren_03438.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,16000,False
train/siren/siren_03439.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,32000,False
train/siren/siren_03440.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,48000,False
train/siren/siren_03441.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,64000,False
train/siren/siren_03442.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,80000,False
train/siren/siren_03443.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,96000,False
train/siren/siren_03444.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,112000,False
train/siren/siren_03445.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,128000,False
train/siren/siren_03446.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,144000,False
train/siren/siren_03447.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,160000,False
train/siren/siren_03448.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,176000,False
train/siren/siren_03449.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,192000,False
train/siren/siren_03450.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,208000,False
train/siren/siren_03451.wav,siren,train,siren/S-211107_S_103_C_215_0001.wav,224000,False
train/background/background_01299.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_414.wav,0,False
train/siren/siren_03452.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_30.wav,0,False
train/siren/siren_03453.wav,siren,train,siren/S-211014_S_103_C_285_0001.wav,0,False
train/siren/siren_03454.wav,siren,train,siren/S-211014_S_103_C_285_0001.wav,16000,False
train/siren/siren_03455.wav,siren,train,siren/S-211014_S_103_C_285_0001.wav,32000,False
train/siren/siren_03456.wav,siren,train,siren/S-211014_S_103_C_285_0001.wav,48000,False
train/siren/siren_03457.wav,siren,train,siren/S-211113_S_103_D_009_0001.wav,336000,False
train/siren/siren_03458.wav,siren,train,siren/S-211113_S_103_D_009_0001.wav,352000,False
train/background/background_01300.wav,background,train,siren/S-211113_S_103_D_009_0001.wav,320000,False
train/siren/siren_03459.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_434.wav,0,False
train/background/background_01301.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_429.wav,0,False
train/siren/siren_03460.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,0,False
train/siren/siren_03461.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,16000,False
train/siren/siren_03462.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,32000,False
train/siren/siren_03463.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,48000,False
train/siren/siren_03464.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,64000,False
train/siren/siren_03465.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,80000,False
train/siren/siren_03466.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,96000,False
train/siren/siren_03467.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,112000,False
train/siren/siren_03468.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,128000,False
train/siren/siren_03469.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,144000,False
train/siren/siren_03470.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,160000,False
train/siren/siren_03471.wav,siren,train,siren/S-211014_S_103_C_134_0001.wav,176000,False
train/background/background_01302.wav,background,train,siren/S-211124_S_102_L_001_0001.wav,0,False
train/siren/siren_03472.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_487.wav,0,False
train/siren/siren_03473.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_319.wav,0,False
train/siren/siren_03474.wav,siren,train,siren/S-211126_S_102_C_048_0001.wav,0,False
train/siren/siren_03475.wav,siren,train,siren/S-211126_S_102_C_048_0001.wav,16000,False
train/background/background_01303.wav,background,train,siren/S-211126_S_102_C_048_0001.wav,80000,False
train/siren/siren_03476.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_113.wav,0,False
train/background/background_01304.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_243.wav,0,False
train/siren/siren_03477.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_558.wav,0,False
train/siren/siren_03478.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_79.wav,0,False
train/siren/siren_03479.wav,siren,train,siren/S-211014_S_103_C_275_0001.wav,0,False
train/siren/siren_03480.wav,siren,train,siren/S-211014_S_103_C_275_0001.wav,16000,False
train/siren/siren_03481.wav,siren,train,siren/S-211014_S_103_C_275_0001.wav,32000,False
train/siren/siren_03482.wav,siren,train,siren/S-211014_S_103_C_275_0001.wav,48000,False
train/siren/siren_03483.wav,siren,train,siren/S-211014_S_103_C_275_0001.wav,64000,False
train/siren/siren_03484.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_348.wav,0,False
train/siren/siren_03485.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_547.wav,0,False
train/siren/siren_03486.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_589.wav,0,False
train/siren/siren_03487.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,16000,False
train/siren/siren_03488.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,32000,False
train/siren/siren_03489.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,48000,False
train/siren/siren_03490.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,80000,False
train/siren/siren_03491.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,112000,False
train/siren/siren_03492.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,160000,False
train/siren/siren_03493.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,208000,False
train/siren/siren_03494.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,240000,False
train/siren/siren_03495.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,256000,False
train/siren/siren_03496.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,272000,False
train/siren/siren_03497.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,320000,False
train/siren/siren_03498.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,352000,False
train/siren/siren_03499.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,368000,False
train/siren/siren_03500.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,384000,False
train/siren/siren_03501.wav,siren,train,siren/S-211106_S_103_C_017_0001.wav,400000,False
train/siren/siren_03502.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,0,False
train/siren/siren_03503.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,16000,False
train/siren/siren_03504.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,32000,False
train/siren/siren_03505.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,48000,False
train/siren/siren_03506.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,96000,False
train/siren/siren_03507.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,112000,False
train/siren/siren_03508.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,128000,False
train/siren/siren_03509.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,144000,False
train/siren/siren_03510.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,192000,False
train/siren/siren_03511.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,224000,False
train/siren/siren_03512.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,304000,False
train/siren/siren_03513.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,336000,False
train/siren/siren_03514.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,368000,False
train/siren/siren_03515.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,384000,False
train/siren/siren_03516.wav,siren,train,siren/S-211115_S_101_C_003_0001.wav,400000,False
train/siren/siren_03517.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_386.wav,0,False
train/siren/siren_03518.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_58.wav,0,False
train/siren/siren_03519.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_157.wav,0,False
train/siren/siren_03520.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_280.wav,0,False
train/siren/siren_03521.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_250.wav,0,False
train/siren/siren_03522.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_172.wav,0,False
train/siren/siren_03523.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,0,False
train/siren/siren_03524.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,16000,False
train/siren/siren_03525.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,32000,False
train/siren/siren_03526.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,48000,False
train/siren/siren_03527.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,64000,False
train/siren/siren_03528.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,80000,False
train/siren/siren_03529.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,96000,False
train/siren/siren_03530.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,112000,False
train/siren/siren_03531.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,128000,False
train/siren/siren_03532.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,144000,False
train/siren/siren_03533.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,160000,False
train/siren/siren_03534.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,176000,False
train/siren/siren_03535.wav,siren,train,siren/S-211014_S_103_C_194_0001.wav,192000,False
train/siren/siren_03536.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_578.wav,0,False
train/background/background_01305.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_289.wav,0,False
train/background/background_01306.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_297.wav,0,False
train/background/background_01307.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_249.wav,0,False
train/siren/siren_03537.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_473.wav,0,False
train/siren/siren_03538.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_206.wav,0,False
train/siren/siren_03539.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,0,False
train/siren/siren_03540.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,16000,False
train/siren/siren_03541.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,32000,False
train/siren/siren_03542.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,64000,False
train/siren/siren_03543.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,80000,False
train/siren/siren_03544.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,112000,False
train/siren/siren_03545.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,128000,False
train/siren/siren_03546.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,144000,False
train/siren/siren_03547.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,160000,False
train/siren/siren_03548.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,176000,False
train/siren/siren_03549.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,192000,False
train/siren/siren_03550.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,224000,False
train/siren/siren_03551.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,240000,False
train/siren/siren_03552.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,288000,False
train/siren/siren_03553.wav,siren,train,siren/S-211124_S_101_L_004_0001.wav,320000,False
train/siren/siren_03554.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_108.wav,0,False
train/siren/siren_03555.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,16000,False
train/siren/siren_03556.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,32000,False
train/siren/siren_03557.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,48000,False
train/siren/siren_03558.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,64000,False
train/siren/siren_03559.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,112000,False
train/siren/siren_03560.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,128000,False
train/siren/siren_03561.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,144000,False
train/siren/siren_03562.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,160000,False
train/siren/siren_03563.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,192000,False
train/siren/siren_03564.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,208000,False
train/siren/siren_03565.wav,siren,train,siren/S-211124_S_102_L_007_0001.wav,224000,False
train/background/background_01308.wav,background,train,siren/S-211124_S_102_L_007_0001.wav,0,False
train/siren/siren_03566.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,16000,False
train/siren/siren_03567.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,32000,False
train/siren/siren_03568.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,48000,False
train/siren/siren_03569.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,64000,False
train/siren/siren_03570.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,80000,False
train/siren/siren_03571.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,96000,False
train/siren/siren_03572.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,112000,False
train/siren/siren_03573.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,128000,False
train/siren/siren_03574.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,144000,False
train/siren/siren_03575.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,160000,False
train/siren/siren_03576.wav,siren,train,siren/S-211103_S_102_C_197_0001.wav,176000,False
train/background/background_01309.wav,background,train,siren/S-211103_S_102_C_197_0001.wav,0,False
train/siren/siren_03577.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_598.wav,0,False
train/siren/siren_03578.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_526.wav,0,False
train/siren/siren_03579.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,16000,False
train/siren/siren_03580.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,32000,False
train/siren/siren_03581.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,48000,False
train/siren/siren_03582.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,64000,False
train/siren/siren_03583.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,80000,False
train/siren/siren_03584.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,112000,False
train/siren/siren_03585.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,128000,False
train/siren/siren_03586.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,160000,False
train/siren/siren_03587.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,176000,False
train/siren/siren_03588.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,256000,False
train/siren/siren_03589.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,272000,False
train/siren/siren_03590.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,288000,False
train/siren/siren_03591.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,368000,False
train/siren/siren_03592.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,384000,False
train/siren/siren_03593.wav,siren,train,siren/S-211127_S_102_C_025_0001.wav,400000,False
train/siren/siren_03594.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_103.wav,0,False
train/background/background_01310.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_240.wav,0,False
train/background/background_01311.wav,background,train,siren/S-211024_S_101_C_243_0001.wav,160000,False
train/siren/siren_03595.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_304.wav,0,False
train/siren/siren_03596.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,0,False
train/siren/siren_03597.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,16000,False
train/siren/siren_03598.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,32000,False
train/siren/siren_03599.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,80000,False
train/siren/siren_03600.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,96000,False
train/siren/siren_03601.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,112000,False
train/siren/siren_03602.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,192000,False
train/siren/siren_03603.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,208000,False
train/siren/siren_03604.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,224000,False
train/siren/siren_03605.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,272000,False
train/siren/siren_03606.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,288000,False
train/siren/siren_03607.wav,siren,train,siren/S-211104_S_103_C_006_0001.wav,304000,False
train/background/background_01312.wav,background,train,siren/S-211104_S_103_C_006_0001.wav,64000,False
train/siren/siren_03608.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_72.wav,0,False
train/siren/siren_03609.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,16000,False
train/siren/siren_03610.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,32000,False
train/siren/siren_03611.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,64000,False
train/siren/siren_03612.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,80000,False
train/siren/siren_03613.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,96000,False
train/siren/siren_03614.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,112000,False
train/siren/siren_03615.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,128000,False
train/siren/siren_03616.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,144000,False
train/siren/siren_03617.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,208000,False
train/siren/siren_03618.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,224000,False
train/siren/siren_03619.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,240000,False
train/siren/siren_03620.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,256000,False
train/siren/siren_03621.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,272000,False
train/siren/siren_03622.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,288000,False
train/siren/siren_03623.wav,siren,train,siren/S-211024_S_101_C_001_0002.wav,304000,False
train/siren/siren_03624.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_458.wav,0,False
train/siren/siren_03625.wav,siren,train,siren/archive__danger_alarm__1_danger_alarm_592.wav,0,False
train/background/background_01313.wav,background,train,siren/archive__danger_alarm__1_danger_alarm_444.wav,0,False
val/siren/siren_00001.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_279.wav,0,False
val/siren/siren_00002.wav,siren,val,siren/S-211103_S_102_C_254_0001.wav,0,False
val/siren/siren_00003.wav,siren,val,siren/S-211103_S_102_C_254_0001.wav,32000,False
val/siren/siren_00004.wav,siren,val,siren/S-211103_S_102_C_254_0001.wav,128000,False
val/siren/siren_00005.wav,siren,val,siren/S-211103_S_102_C_254_0001.wav,160000,False
val/background/background_00247.wav,background,val,siren/S-211103_S_102_C_254_0001.wav,96000,False
val/siren/siren_00006.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_510.wav,0,False
val/background/background_00248.wav,background,val,siren/S-211113_S_103_D_002_0001.wav,384000,False
val/siren/siren_00007.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_471.wav,0,False
val/siren/siren_00008.wav,siren,val,siren/S-211103_S_103_C_003_0001.wav,0,False
val/siren/siren_00009.wav,siren,val,siren/S-211103_S_103_C_003_0001.wav,32000,False
val/siren/siren_00010.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_374.wav,0,False
val/siren/siren_00011.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_593.wav,0,False
val/background/background_00249.wav,background,val,siren/archive__danger_alarm__1_danger_alarm_394.wav,0,False
val/background/background_00250.wav,background,val,siren/archive__danger_alarm__1_danger_alarm_432.wav,0,False
val/siren/siren_00012.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_556.wav,0,False
val/siren/siren_00013.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_283.wav,0,False
val/siren/siren_00014.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_33.wav,0,False
val/background/background_00251.wav,background,val,siren/archive__danger_alarm__1_danger_alarm_417.wav,0,False
val/siren/siren_00015.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_13.wav,0,False
val/siren/siren_00016.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_161.wav,0,False
val/siren/siren_00017.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_524.wav,0,False
val/siren/siren_00018.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_382.wav,0,False
val/siren/siren_00019.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_7.wav,0,False
val/background/background_00252.wav,background,val,siren/archive__danger_alarm__1_danger_alarm_405.wav,0,False
val/siren/siren_00020.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,0,False
val/siren/siren_00021.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,32000,False
val/siren/siren_00022.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,64000,False
val/siren/siren_00023.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,96000,False
val/siren/siren_00024.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,128000,False
val/siren/siren_00025.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,160000,False
val/siren/siren_00026.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,192000,False
val/siren/siren_00027.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,224000,False
val/siren/siren_00028.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,256000,False
val/siren/siren_00029.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,288000,False
val/siren/siren_00030.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,320000,False
val/siren/siren_00031.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,352000,False
val/siren/siren_00032.wav,siren,val,siren/S-211127_S_103_C_060_0001.wav,384000,False
val/siren/siren_00033.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_189.wav,0,False
val/siren/siren_00034.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_377.wav,0,False
val/siren/siren_00035.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_531.wav,0,False
val/siren/siren_00036.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_77.wav,0,False
val/siren/siren_00037.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_60.wav,0,False
val/siren/siren_00038.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_333.wav,0,False
val/siren/siren_00039.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,0,False
val/siren/siren_00040.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,32000,False
val/siren/siren_00041.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,64000,False
val/siren/siren_00042.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,96000,False
val/siren/siren_00043.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,128000,False
val/siren/siren_00044.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,160000,False
val/siren/siren_00045.wav,siren,val,siren/S-211014_S_103_C_215_0001.wav,192000,False
val/background/background_00253.wav,background,val,siren/archive__danger_alarm__1_danger_alarm_253.wav,0,False
val/siren/siren_00046.wav,siren,val,siren/S-211014_S_103_C_219_0001.wav,0,False
val/siren/siren_00047.wav,siren,val,siren/S-211014_S_103_C_219_0001.wav,32000,False
val/siren/siren_00048.wav,siren,val,siren/S-211014_S_103_C_219_0001.wav,64000,False
val/siren/siren_00049.wav,siren,val,siren/S-211014_S_103_C_219_0001.wav,96000,False
val/siren/siren_00050.wav,siren,val,siren/S-211014_S_103_C_219_0001.wav,128000,False
val/siren/siren_00051.wav,siren,val,siren/S-211014_S_103_C_219_0001.wav,160000,False
val/siren/siren_00052.wav,siren,val,siren/archive__danger_alarm__1_danger_alarm_193.wav,0,False
val/siren/siren_00053.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,0,False
val/siren/siren_00054.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,32000,False
val/siren/siren_00055.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,64000,False
val/siren/siren_00056.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,96000,False
val/siren/siren_00057.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,128000,False
val/siren/siren_00058.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,160000,False
val/siren/siren_00059.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,192000,False
val/siren/siren_00060.wav,siren,val,siren/S-211106_S_102_C_019_0001.wav,224000,False
